venue,id,venue,year,title,authors,author_ids,abstract,cites,conferencePercentile
UIST,8feb891b1b211310a35289e95e381844dbec6eea,UIST,2011,"Redprint: integrating API specific ""instant example"" and ""instant documentation"" display interface in IDEs","Anant P. Bhardwaj, Dave Luciano, Scott R. Klemmer","3202553, 3172252, 1728167","Software libraries for most of the modern programming languages are numerous, large and complex. Remembering the syntax and usage of APIs is a difficult task for not just novices but also expert programmers. IDEs (Integrated Development Environment) provide capabilities like autocomplete and intellisense to assist programmers; however, programmers still need to visit search engines like Google to find API (Application Program Interface) documentation and samples. This paper evaluates Redprint - a browser based development environment for PHP that integrates API specific ""Instant Example"" and ""Instant Documentation"" display interfaces. A comparative laboratory study shows that integrating API specific ""Instant Example"" and ""Instant Documentation"" display interfaces into a development environment significantly reduces the cost of searching and thus significantly reduces the time to develop software.",1,15.7142857143
UIST,5a680a5257c27ca5f175c3edf9ccf7f71fde711d,UIST,2013,Visualizing web browsing history with barcode chart,"Borui Wang, Ningxia Zhang, Jianfeng Hu, Zheng Shen","2203187, 2137969, 6138044, 2149936","Inspired by the DNA art, we introduce a data visualization technique called barcode chart, which uses color-illuminated stripes that resemble barcodes to visualize temporal data. Barcode chart excels at demonstrating high-level patterns in highly segmented temporal data, while retaining details in the data through interaction. We demonstrate Yogurt, a browser extension that implements barcode chart to visualize online browsing history. We conducted a user study and analyzed the effectiveness of using barcode chart for Yogurt in comparison with other applications. We conclude that barcode chart satisfies the need of visualizing the high-density and high-fragmentation nature of temporal data in Yogurt, and helps reveal online distraction and other web browsing patterns.",0,10.5504587156
UIST,2a7cbde35c52034d3bd56dc45313e113dc1e152d,UIST,2014,"Physical telepresence: shape capture and display for embodied, computer-mediated remote collaboration","Daniel Leithinger, Sean Follmer, Alex Olwal, Hiroshi Ishii","3136322, 2770912, 2375159, 1749649","We propose a new approach to Physical Telepresence, based on shared workspaces with the ability to capture and remotely render the shapes of people and objects. In this paper, we describe the concept of shape transmission, and propose interaction techniques to manipulate remote physical objects and physical renderings of shared digital content. We investigate how the representation of user's body parts can be altered to amplify their capabilities for teleoperation. We also describe the details of building and testing prototype Physical Telepresence workspaces based on shape displays. A preliminary evaluation shows how users are able to manipulate remote objects, and we report on our observations of several different manipulation techniques that highlight the expressive nature of our system.",17,89.9224806202
UIST,cd9ee5144a27487cad39f13bf8ff8a34db5d3c09,UIST,2007,Capturing the user's attention: insights from the study of human vision,Jeremy M. Wolfe,2171976,"An effective user interface is a cooperative interaction between humans and their technology. For that interaction to work, it needs to recognize the limitations and exploit the strengths of both parties. In this talk, I will concentrate on the human side of the equation. What do we know about human visual perceptual abilities that might have an impact on the design of user interfaces? The world presents us with more information than we can process. Just try to read this abstract and the next piece of prose at the same time. We cope with this problem by using attentional mechanisms to select a subset of the input for further processing. An inter-face might be designed to .capture. attention, in order to induce a human to interact with it. Once the human is using an interface, that interface should .guide. the user.s atten-tion in an intelligent manner. In recent decades, many of the rules of attentional capture and guidance have been worked out in the laboratory. I will illustrate some of the basic principles. For example: Do some colors grab attention better than others? Are faces special? When and why do people fail to .see. things that are right in front of their eyes.",0,4.16666666667
UIST,8d5c8c2fc544c70b91f03ce60d9aaf55cfe86973,UIST,2010,Eden: supporting home network management through interactive visual tools,"Jeonghwa Yang, W. Keith Edwards, David Haslem","2052026, 3023379, 2194963","As networking moves into the home, home users are increasingly being faced with complex network management chores. Previous research, however, has demonstrated the difficulty many users have in managing their networks. This difficulty is compounded by the fact that advanced network management tools - such as those developed for the enterprise - are generally too complex for home users, do not support the common tasks they face, and are not a good fit for the technical peculiarities of the home. This paper presents <i>Eden</i>, an interactive, direct manipulation home network management system aimed at end users. Eden supports a range of common tasks, and provides a simple conceptual model that can help users understand key aspects of networking better. The system leverages a novel home network router that acts as a ""dropin"" replacement for users' current router. We demonstrate that Eden not only improves the user experience of networking, but also aids users in forming workable conceptual models of how the network works.",19,76.7441860465
UIST,e4269505347daa544f2eb740c70b23750b1efdeb,UIST,2014,Going to the dogs: towards an interactive touchscreen interface for working dogs,"Clint Zeagler, Scott M. Gilliland, Larry Freil, Thad Starner, Melody Moore Jackson","2521246, 2099103, 2368488, 1738894, 3454635","Computer-mediated interaction for working dogs is an important new domain for interaction research. In domestic settings, touchscreens could provide a way for dogs to communicate critical information to humans. In this paper we explore how a dog might interact with a touchscreen interface. We observe dogs' touchscreen interactions and record difficulties against what is expected of humans' touchscreen interactions. We also solve hardware issues through screen adaptations and projection styles to make a touchscreen usable for a canine's nose touch interactions. We also compare our canine touch data to humans' touch data on the same system. Our goal is to understand the affordances needed to make touchscreen interfaces usable for canines and help the future design of touchscreen interfaces for assistive dogs in the home.",10,80.2325581395
UIST,5c9cb1b56f06e4f273c2795045050667e6b48cdc,UIST,2001,Empirical measurements of intrabody communication performance under varied physical configurations,"Kurt Partridge, Bradley Dahlquist, Alireza Veiseh, Annie Cain, Ann Foreman, Joseph Goldberg, Gaetano Borriello","1721265, 2651974, 2625148, 3310061, 2366477, 3589827, 1735801","Intrabody communication (IBC) is a wireless communications technology that uses a person's body as the transmission medium for imperceptible electrical signals. Because communication is limited to the vicinity of a person's body, ambiguities arising from communication between personal devices and environmental devices when multiple people are present can, in theory, be solved simply. Intrabody communication also potentially allows data to be transferred when a person touches an IBC-enabled device. We have designed and constructed an intrabody communication system, modeled after Zimmerman's original design, and extended it to operate up to 38.4Kbps and to calculate signal strength. In this paper, we present quantitative measurements of data error rates and signal strength while varying hand distance to transceiver plate, electrode location on the body, touch plate size and shape, and several other factors. We find that plate size and shape have only minor effects, but that the distance to plate and the coupling mechanism significantly effect signal strength. We also find that portable devices, with poor ground coupling, suffer more significant signal attenuation. Our goal is to promote design guidelines for this technology and identify the best contexts for its effective deployment.",19,28.3333333333
UIST,d432f41a0144dc78122c32f810bbbbc8c7f362be,UIST,2012,Bimanual gesture keyboard,"Xiaojun Bi, Ciprian Chelba, Tom Ouyang, Kurt Partridge, Shumin Zhai","1682293, 1802969, 7905267, 1721265, 1748079","Gesture keyboards represent an increasingly popular way to input text on mobile devices today. However, current gesture keyboards are exclusively unimanual. To take advantage of the capability of modern multi-touch screens, we created a novel bimanual gesture text entry system, extending the gesture keyboard paradigm from one finger to multiple fingers. To address the complexity of recognizing bimanual gesture, we designed and implemented two related interaction methods, finger-release and space-required, both based on a new multi-stroke gesture recognition algorithm. A formal experiment showed that bimanual gesture behaviors were easy to learn. They improved comfort and reduced the physical demand relative to unimanual gestures on tablets. The results indicated that these new gesture keyboards were valuable complements to unimanual gesture and regular typing keyboards.",12,60.2941176471
UIST,32a52bd33eccce34f9f0b942cc7f3914bd17d493,UIST,2006,Interacting with dynamically defined information spaces using a handheld projector and a pen,"Xiang Cao, Ravin Balakrishnan","7299595, 1748870","The recent trend towards miniaturization of projection technology indicates that handheld devices will soon have the ability to project information onto any surface, thus enabling interfaces that are not possible with current handhelds. We explore the design space of dynamically defining and interacting with multiple virtual information spaces embedded in a physical environment using a handheld projector and a passive pen tracked in 3D. We develop techniques for defining and interacting with these spaces, and explore usage scenarios.",82,95.0
UIST,101f6808a0244f725979e6e651bbef2f86410c1d,UIST,2007,Multi-user interaction using handheld projectors,"Xiang Cao, Clifton Forlines, Ravin Balakrishnan","7299595, 1694854, 1748870","Recent research on handheld projector interaction has expanded the display and interaction space of handheld devices by projecting information onto the physical environment around the user, but has mainly focused on single-user scenarios. We extend this prior single-user research to co-located multi-user interaction using multiple handheld projectors. We present a set of interaction techniques for supporting co-located collaboration with multiple handheld projectors, and discuss application scenarios enabled by them.",84,91.6666666667
UIST,8ef06752a2d8d59627672f9a005457d390ab9aaa,UIST,2014,A text entry technique for wrist-worn watches with tiny touchscreens,"Hyeonjoong Cho, Miso Kim, Kyeongeun Seo","2420548, 7590918, 3131371","We consider a text entry technique for wrist-worn watches with inch-scale touchscreens. Most of the watches which are commercially available, for example, Galaxy Gear, Omate, etc., have around 1.5-inch touchscreens that is too small for the shrinked Qwerty keyboard. Moreover, the virtual button-based techniques determine input-letters by distinguishing touched locations on touchscreens which continuously demands a user to carefully touch certain locations. Thus, they are not suitable to tiny-touchscreen devices in mobile environment. Instead, the proposed text entry technique allows a user to touch almost anywhere on the touchscreen for text entry by determining input-letters based on drag direction regardless of touched location. We implemented the proposed method on a commercial watch with 1.54-inch touchscreen for validating its feasibility.",3,49.2248062016
UIST,2dddff4da3830f68e66b704cc24e3ce9cd8b2fc0,UIST,2011,"PicoPet: ""Real World"" digital pet on a handheld projector","Yuhang Zhao, Chao Xue, Xiang Cao, Yuanchun Shi","2582568, 7503199, 7299595, 1732440","We created PicoPet, a digital pet game based on mobile handheld projectors. The player can project the pet into physical environments, and the pet behaves and evolves differently according to the physical surroundings. PicoPet creates a new form of gaming experience that is directly blended into the physical world, thus could become incorporated into the player's daily life as well as reflecting their lifestyle. Multiple pets projected by multiple players can also interact with each other, potentially triggering social interactions between players. In this paper, we present the design and implementation of PicoPet, as well as directions for future explorations.",2,24.2857142857
UIST,59d6f320547dd1607e8ec56bd93be5f8dc2af3af,UIST,2014,World-stabilized annotations and virtual scene navigation for remote collaboration,"Steffen Gauglitz, Benjamin Nuernberger, Matthew Turk, Tobias Höllerer","1940938, 2089559, 1752714, 1743721","We present a system that supports an augmented shared visual space for live mobile remote collaboration on physical tasks. The remote user can explore the scene independently of the local user's current camera position and can communicate via spatial annotations that are immediately visible to the local user in augmented reality. Our system operates on off-the-shelf hardware and uses real-time visual tracking and modeling, thus not requiring any preparation or instrumentation of the environment. It creates a synergy between video conferencing and remote scene exploration under a unique coherent interface. To evaluate the collaboration with our system, we conducted an extensive outdoor user study with 60 participants comparing our system with two baseline interfaces. Our results indicate an overwhelming user preference (80%) for our system, a high level of usability, as well as performance benefits compared with one of the two baselines.",18,90.6976744186
UIST,3c14188389ff7b3502e9c319be735c6b7f6de24c,UIST,2015,Gunslinger: Subtle Arms-down Mid-air Interaction,"Mingyu Liu, Mathieu Nancel, Daniel Vogel","3007208, 1793712, 3076153","We describe Gunslinger, a mid-air interaction technique using barehand postures and gestures. Unlike past work, we explore a relaxed arms-down position with both hands interacting at the sides of the body. It features ""hand-cursor"" feedback to communicate recognized hand posture, command mode and tracking quality; and a simple, but flexible hand posture recognizer. Although Gunslinger is suitable for many usage contexts, we focus on integrating mid-air gestures with large display touch input. We show how the Gunslinger form factor enables an interaction language that is equivalent, coherent, and compatible with large display touch input. A four-part study evaluates Midas Touch, posture recognition feedback, pointing and clicking, and general usability.",2,60.5263157895
UIST,8944f027355ad0484e25c514cad1777fd49e1d2d,UIST,2016,Reconstruction of Scene from Multiple Sketches,"Ayuri Tomohiro, Yasuyuki Sumi","2073856, 1717358","This paper discusses the feasibility of extension of expressive style with multiple 3D sketches drawn by a sketching tool that enables its users to draw and paint on 3D structured surfaces. Users of our proposed system take a picture of target objects and sketch with reference to the taken picture. They can not only sketch on the pictures but can also change their viewpoint of the sketched environment, since the system captures 3D structure by using a depth sensor as well as RGB data. Trial usage of the system shows that our users can rapidly extract their target objects/space and extend their ideas by taking pictures and drawing/painting on them. This paper presents examples of system usage, and discusses the feasibility of extension of sketches.",0,44.6540880503
UIST,36e89be7f9a13d0edc5f10a48b8a9089718ebb96,UIST,2012,SnipMatch: using source code context to enhance snippet retrieval and parameterization,"Doug Wightman, Zi Ye, Joel Brandt, Roel Vertegaal","3289511, 3886305, 1702922, 1687608","Programmers routinely use source code snippets to increase their productivity. However, locating and adapting code snippets to the current context still takes time: for example, variables must be renamed, and dependencies included. We believe that when programmers decide to invest time in creating a new code snippet from scratch, <i>they would also be willing to spend additional effort to make that code snippet configurable and easy to integrate</i>. To explore this insight, we built <i>SnipMatch</i>, a plug-in for the Eclipse IDE. SnipMatch introduces a simple markup that allows snippet authors to specify search patterns and integration instructions. SnipMatch leverages this information, in conjunction with current code context, to improve snippet search and parameterization. For example, when a search query includes local variables, SnipMatch suggests compatible snippets, and automatically adapts them by substituting in these variables. In the lab, we observed that participants integrated snippets faster when using SnipMatch than when using standard Eclipse. Findings from a public deployment to 93 programmers suggest that SnipMatch has become integrated into the work practices of real users.",9,57.3529411765
UIST,c2fedcde308c85f738b3f28ebbd2d97393f4ed8f,UIST,2016,Optical Marionette: Graphical Manipulation of Human's Walking Direction,"Akira Ishii, Ippei Suzuki, Shinji Sakamoto, Keita Kanai, Kazuki Takazawa, Hiraku Doi, Yoichi Ochiai","1727896, 3428384, 1801441, 3427871, 3427909, 8051862, 1734002","We present a novel manipulation method that subconsciously changes the walking direction of users via visual processing on a head mounted display (HMD). Unlike existing navigation systems that require users to recognize information and then follow directions as two separate, conscious processes, the proposed method guides users without them needing to pay attention to the information provided by the navigation system and also allows them to be graphically manipulated by controllers. In the proposed system, users perceive the real world by means of stereo images provided by a stereo camera and the HMD. Specifically, while walking, the navigation system provides users with real-time feedback by processing the images they have just perceived and giving them visual stimuli. This study examined two image-processing methods for manipulation of human's walking direction: moving stripe pattern and changing focal region. Experimental results indicate that the changing focal region method most effectively leads walkers as it changes their walking path by approximately 200 mm/m on average.",0,44.6540880503
UIST,ddc7b93b0891dd70b23b4686ac9a3c32eb71d890,UIST,2016,The UIST Video Browser: Creating Shareable Playlists of Video Previews,"Carla F. Griggio, Nam Giang, Germán Leiva, Wendy E. Mackay","2065577, 1783360, 2990046, 1732917","We introduce the UIST Video Browser which provides a rapid overview of the UIST 30-second video previews, based on the conference schedule. Attendees can see an overview of upcoming talks, search by topic, and create personalized, shareable video playlists that capture the most interesting or relevant papers.",0,44.6540880503
UIST,2d27ef004022d772b9b2533db60f112589c0a4ce,UIST,2005,Automation and customization of rendered web pages,"Michael Bolin, Matthew Webber, Philip Rha, Thomas D. Wilson, Rob Miller","2267213, 8373850, 3138491, 1766823, 1723785","On the desktop, an application can expect to control its user interface down to the last pixel, but on the World Wide Web, a content provider has no control over how the client will view the page, once delivered to the browser. This creates an opportunity for end-users who want to automate and customize their web experiences, but the growing complexity of web pages and standards prevents most users from realizing this opportunity. We describe Chickenfoot, a programming system embedded in the Firefox web browser, which enables end-users to automate, customize, and integrate web applications without examining their source code. One way Chickenfoot addresses this goal is a novel technique for identifying page components by keyword pattern matching. We motivate this technique by studying how users name web page components, and present a heuristic keyword matching algorithm that identifies the desired component from the user's name.",136,90.3225806452
UIST,03ccb08b4efef014eb1bce40b276c3d1bbcb784b,UIST,2010,"Towards a unified framework for modeling, dispatching, and interpreting uncertain input",Julia Schwarz,2251233,"Many new input technologies (such as touch and voice) hold the promise of more natural user interfaces. However, many of these technologies create inputs with some uncertainty. Unfortunately, conventional infrastructure lacks a method for easily handling uncertainty, and as a result input produced by these technologies is often converted to conventional events as quickly as possible, leading to a stunted interactive experience. Our ongoing work aims to design a unified framework for modeling uncertain input and dispatching it to interactors. This should allow developers to easily create interactors which can interpret uncertain input, give the user appropriate feedback, and accurately resolve any ambiguity. This abstract presents an overview of the design of a framework for handling input with uncertainty and describes topics we hope to pursue in future work. We also give an example of how we built highly accurate touch buttons using our framework. For examples of what interactors can be built and a more detailed description of our framework we refer the reader to [8].",0,9.3023255814
UIST,dd7bab9f0cb7e310facdc206c86a7feddf9a50c1,UIST,2012,A user-specific machine learning approach for improving touch accuracy on mobile devices,"Daryl Weir, Simon Rogers, Roderick Murray-Smith, Markus Löchtefeld","1966315, 1877643, 1723152, 1808720","We present a flexible Machine Learning approach for learning user-specific touch input models to increase touch accuracy on mobile devices. The model is based on flexible, non-parametric Gaussian Process regression and is learned using recorded touch inputs. We demonstrate that significant touch accuracy improvements can be obtained when either raw sensor data is used as an input or when the device's reported touch location is used as an input, with the latter marginally outperforming the former. We show that learned offset functions are highly nonlinear and user-specific and that user-specific models outperform models trained on data pooled from several users. Crucially, significant performance improvements can be obtained with a small (&#8776;200) number of training examples, easily obtained for a particular user through a calibration game or from keyboard entry data.",17,71.0784313725
UIST,1ec9523049e7de2e7b04567eac84395cfbef557b,UIST,2005,Zoom-and-pick: facilitating visual zooming and precision pointing with interactive handheld projectors,"Clifton Forlines, Ravin Balakrishnan, Paul A. Beardsley, Jeroen van Baar, Ramesh Raskar","1694854, 1748870, 1777539, 1751880, 1717566","Designing interfaces for interactive handheld projectors is an exiting new area of research that is currently limited by two problems: hand jitter resulting in poor input control, and possible reduction of image resolution due to the needs of image stabilization and warping algorithms. We present the design and evaluation of a new interaction technique, called <i>zoom-and-pick</i>, that addresses both problems by allowing the user to fluidly zoom in on areas of interest and make accurate target selections. Subtle design features of <i>zoom-and-pick</i> enable pixel-accurate pointing, which is not possible in most freehand interaction techniques. Our evaluation results indicate that <i>zoom-and-pick</i> is significantly more accurate than the standard pointing technique described in our previous work.",24,40.3225806452
UIST,77fa7868a105034d84c1cb74d9a073cc86209879,UIST,2016,Music Composition with Recommendation,"Junki Kikuchi, Hidekatsu Yanagi, Yoshiaki Mima","3492874, 2119772, 2956401","Creating a piece of music requires deep knowledge of composition, and is time-consuming even for experts. Algorithmic composition systems can generate pieces in an existing style. However, these systems are not interactive. Therefore, it is difficult for them to express the user's intention. We propose a system that recommends a continuation melody in accordance with a melody expressed by the user. Recommendation uses the style of the piece of the composer, thus users give the system a piece of the style in which they want to compose. With this system, users can compose pieces tailored to their needs, and composers can get assistance with composition.",0,44.6540880503
UIST,cbdcf2af972c10ea26285a7d0b4cc44c9abb189e,UIST,2013,Visimu: a game for music color label collection,"Borui Wang, Jingshu Chen","2203187, 2505765","Based on previous studies of the associations between color and music, we introduce a scalable way of using colors to label songs and a visualization of music archives that facilitates music exploration. We present Visimu, an online game that attracted users to generate 926 color labels for 102 songs, with over 75% of the songs having color labels reaching high consensus in the Lab color space. We implemented a music archive visualization using the color labels generated by Visimu, and conducted an experiment to show that labeling music by color is more effective than text tags when the user is looking for songs of a particular mood or use scenario. Our results showed that Visimu is effective to produce meaningful color labels for music mood classification, and such approach enables a wide range of applications for music visualization and discovery.",1,27.0642201835
UIST,0d68070eed2e622ffeeef6c6c834fabe80f25f33,UIST,2001,Parallel bargrams for consumer-based information exploration and choice,"Kent Wittenburg, Tom Lanning, Michael Heinrichs, Michael Stanton","3242147, 2305161, 1990177, 2887496","In this paper we introduce multidimensional visualization and interaction techniques that are an extension to related work in parallel histograms and dynamic querying. Bargrams are, in effect, histograms whose bars have been tipped over and lined up end-to-end. We discuss affordances of parallel bargrams in the context of systems that support consumer-based information exploration and choice based on the attributes of the items in the choice set. Our tool called EZChooser has enabled a number of prototypes in such domains as Internet shopping, investment decisions, college choice, and so on, and a limited version has been deployed for car shopping. Evaluations of the techniques include an experiment indicating that trained users prefer EZChooser over static tables for choice tasks among sets of 50 items with 7-9 attributes.",42,46.6666666667
UIST,1990162a1c17fa9a236620e5c730c4e212eb0394,UIST,2010,Connected environments,Natalie Jeremijenko,1853127,"Can new interfaces contribute to social and environmental improvement? For all the care, wit and brilliance that UIST innovations can contribute, can they actually make things better - better in the sense of public good - not merely lead to easier to use or more efficient consumer goods? This talk will explore the impact of interface technology on society and the environment, and examine engineered systems that invite participation, document change over time, and suggest alternative courses of action that are ethical and sustainable, drawing on examples from a diverse series of experimental designs and site-specific work Natalie has created throughout her career.",0,9.3023255814
UIST,827573a74c097a0f83e79454e750d094d415b436,UIST,2015,BackHand: Sensing Hand Gestures via Back of the Hand,"Jhe-Wei Lin, Chiuan Wang, Yi Yao Huang, Kuan-Ting Chou, Hsuan-Yu Chen, Wei-Luan Tseng, Mike Y. Chen","8188668, 2503613, 2131280, 2445817, 2610243, 2693173, 2335746","In this paper, we explore using the back of hands for sensing hand gestures, which interferes less than glove-based approaches and provides better recognition than sensing at wrists and forearms. Our prototype, BackHand, uses an array of strain gauge sensors affixed to the back of hands, and applies machine learning techniques to recognize a variety of hand gestures. We conducted a user study with 10 participants to better understand gesture recognition accuracy and the effects of sensing locations. Results showed that sensor reading patterns differ significantly across users, but are consistent for the same user. The leave-one-user-out accuracy is low at an average of 27.4%, but reaches 95.8% average accuracy for 16 popular hand gestures when personalized for each participant. The most promising location spans the 1/8~1/4 area between the metacarpophalangeal joints (MCP, the knuckles between the hand and fingers) and the head of ulna (tip of the wrist).",2,60.5263157895
UIST,ff3f4019d9a8caf07a1289abe590d14fc5d5c253,UIST,2016,Expanding the Field-of-View of Head-Mounted Displays with Peripheral Blurred Images,"Wataru Yamada, Hiroyuki Manabe","1696877, 2962182","Head-mounted displays are rapidly becoming popular. Field-of-view is one of the key parameters of head-mounted displays, because a wider field-of-view gives higher presence and immersion in the virtual environment. However, wider field-of-view often increase device cost and weight because it needs complicated optics or expensive modules such as multi high-resolution displays or complex lenses. This paper proposes a method that expands the field-of-view by using two kinds of lenses with different levels of magnification. The principle of the proposed method is that Fresnel lenses with high magnification surround convex lenses to fill the peripheral vision with a blurred image. The proposed method doesn't need complicated optics, and is advantageous in terms of device cost and weight, because only two additional Fresnel lenses are necessary. We implement a prototype and confirm that the Fresnel lenses fill the peripheral with a blurred image, and effectively expand the field-of-view.",0,44.6540880503
UIST,37719872f524b0a0b585cbd47a8e12bb4e4a3427,UIST,2002,User interfaces when and where they are needed: an infrastructure for recombinant computing,"Mark W. Newman, Shahram Izadi, W. Keith Edwards, Jana Z. Sedivy, Trevor F. Smith","4590190, 1699068, 3023379, 3329659, 1862263","Users in ubiquitous computing environments need to be able to make serendipitous use of resources that they did not anticipate and of which they have no prior knowledge. The Speakeasy recombinant computing framework is designed to support such ad hoc use of resources on a network. In addition to other facilities, the framework provides an infrastructure through which device and service user interfaces can be made available to users on multiple platforms. The framework enables UIs to be provided for connections involving multiple entities, allows these UIs to be delivered asynchronously, and allows them to be injected by any party participating in a connection.",34,45.8333333333
UIST,4533914c05b5003927aaa98a868102a1c610c60c,UIST,2015,Enhanced Motion Robustness from ToF-based Depth Sensing Cameras,"Wataru Yamada, Hiroyuki Manabe, Hiroshi Inamura","1696877, 2962182, 1893266","Depth sensing cameras that can acquire RGB and depth information are being widely used. They can expand and enhance various camera-based applications and are cheap but strong tools for computer human interaction. RGB and depth sensing cameras have quite different key parameters, such as exposure time. We focus on the differences in their motion robustness; the RGB camera has relatively long exposure times while those of ToF (Time-of-flight) based depth sensing camera are relatively short. An experiment on visual tag reading, one typical application, shows that depth sensing cameras can robustly decode moving tags. The proposed technique will yield robust tag reading, indoor localization, and color image stabilization while walking and jogging or even glancing momentarily without requiring any special additional devices.",0,16.2280701754
UIST,4de5ef0f29ee116ee735d2380b77926e4c0b3c53,UIST,2014,Tag system with low-powered tag and depth sensing camera,"Hiroyuki Manabe, Wataru Yamada, Hiroshi Inamura","2962182, 1696877, 1893266","A tag system is proposed that offers a practical approach to ubiquitous computing. It provides small and low-power tags that are easy to distribute; does not need a special device to read the tags (in the future), thus enabling their use anytime, anywhere; and has a wide reading range in angle and distance that extends the design space of tag-based applications. The tag consists of a kind of liquid crystal (LC) and a retroreflector, and it sends its ID by switching the LC. A depth sensing camera that emits infrared (IR) is used as the tag reader; we assume that it will be part of the user's everyday devices, such as a smartphone. Experiments were conducted to confirm its potential, and a regular IR camera was also tested for comparison. The results show that the tag system has a wide readable range in terms of both distance (up to 8m) and viewing angle offset. Several applications were also developed to explore the design space. Finally, limitations of the current setup and possible improvements are discussed.",1,31.007751938
UIST,0e41853242ac915440ef4962638d063aa8e0ac1f,UIST,2013,SeeSS: seeing what i broke - visualizing change impact of cascading style sheets (css),"Hsiang-Sheng Liang, Kuan-Hung Kuo, Po-Wei Lee, Yu-Chien Chan, Yu-Chin Lin, Mike Y. Chen","2905335, 3237647, 3764535, 2659145, 7892701, 2335746","Cascading Style Sheet (CSS) is a fundamental web language for describing the presentation of web pages. CSS rules are often reused across multiple parts of a page and across multiple pages throughout a site to reduce repetition and to provide a consistent look and feel. When a CSS rule is modified, developers currently have to manually track and visually inspect all possible parts of the site that may be impacted by that change. We present SeeSS, a system that automatically tracks CSS change impact across a site and enables developers to easily visualize all of them. The impacted page fragments are sorted by severity and the differences before and after the change are highlighted using animation.",10,68.3486238532
UIST,359a217e3d022f081be64dfc499213beb1fc4b0b,UIST,2010,"D-Macs: building multi-device user interfaces by demonstrating, sharing and replaying design actions","Jan Meskens, Kris Luyten, Karin Coninx","3084250, 1681624, 1695519","Multi-device user interface design mostly implies creating suitable interface for each targeted device, using a diverse set of design tools and toolkits. This is a time consuming activity, concerning a lot of repetitive design actions without support for reusing this effort in later designs. In this paper, we propose D-Macs: a design tool that allows designers to <i>record</i> their design actions across devices, to <i>share</i> these actions with other designers and to <i>replay</i> their own design actions and those of others. D-Macs lowers the burden in multi-device user interface design and can reduce the necessity for manually repeating design actions.",4,48.2558139535
UIST,92a56026adccffb6486b575141cfd194f03be3e9,UIST,2016,WithYou: An Interactive Shadowing Coach with Speech Recognition,"Xinlei Zhang, Takashi Miyaki, Jun Rekimoto","1934695, 2279502, 1685962","Speech shadowing, in which the subject listens to native narration sound and tries to repeat it immediately while listening, is a proven way of practicing speaking skills when learning foreign languages. However, since the narration is independent of user's speech, the playback cannot make an adjustment when the learner fails to catch up, and this makes shadowing difficult. We propose WithYou, a system based on Automated Speech Recognition (ASR) that is able to adjust narration playback during a live shadowing speech. WithYou compares the student's live speech with the narration playback to detect shadowing mistakes. In addition, WithYou is able to handle pauses and recognize repetitive phrases in shadowing practice. A user study shows that practicing shadowing with WithYou is easier and more effective compared with conventional methods.",0,44.6540880503
UIST,fea4ae34b4a7086d1b36e17aed86ea6d24eb6eb4,UIST,2001,PhotoMesa: a zoomable image browser using quantum treemaps and bubblemaps,Benjamin B. Bederson,1799187,"PhotoMesa is a zoomable image browser that uses a novel treemap algorithm to present large numbers of images grouped by directory, or other available metadata. It uses a new interaction technique for zoomable user interfaces designed for novices and family use that makes it straightforward to navigate through the space of images, and impossible to get lost.PhotoMesa groups images using one of two new algorithms that lay out groups of objects in a 2D space-filling manner. <i>Quantum treemaps</i> are designed for laying out images or other objects of indivisible (quantum) size. They are a variation on existing treemap algorithms in that they guarantee that every generated rectangle will have a width and height that are an integral multiple of an input object size. <i>Bubblemaps</i> also fill space with groups of quantum-sized objects, but generate non-rectangular blobs, and utilize space more efficiently.",240,93.3333333333
UIST,3363580bc4e1e5f4c5047edfb3f00183558523ec,UIST,2000,Fisheye menus,Benjamin B. Bederson,1799187,"We introduce "" fisheye menus "" whichh apply traditional fisheyegraphical visualizationn techniques tolinearmenus. This provides for ann efficient mechanism to select items from longg menus, which are becomingg more common as menus are usedd to select data items in, for example, e-commerce applications. Fisheye menus dynamically change the size of menu items to provide a focus area around the mouse pointer. This makes it possible to",80,68.0
UIST,8a86985f9172245557b144d49ba305047d57c193,UIST,2011,Clip-on gadgets: expanding multi-touch interaction area with unpowered tactile controls,"Neng-Hao Yu, Sung-Sheng Tsai, I-Chun Hsiao, Dian-Je Tsai, Meng-Han Lee, Mike Y. Chen, Yi-Ping Hung","2436503, 2710704, 3438729, 2031840, 2564995, 2335746, 7312257","Virtual keyboards and controls, commonly used on mobile multi-touch devices, occlude content of interest and do not provide tactile feedback. Clip-on Gadgets solve these issues by extending the interaction area of multi-touch devices with physical controllers. Clip-on Gadgets use only conductive materials to map user input on the controllers to touch points on the edges of screens; therefore, they are battery-free, lightweight, and low-cost. In addition, they can be used in combination with multi-touch gestures. We present several hardware designs and a software toolkit, which enable users to simply attach Clip-on Gadgets to an edge of a device and start interacting with it.",18,65.2380952381
