venue,id,venue,year,title,authors,author_ids,abstract,cites,conferencePercentile
UbiComp,1246560c7b0b056e0bad698a07832f7360c646be,UbiComp,2007,An Exploration of Location Error Estimation,"David Dearman, Alex Varshavsky, Eyal de Lara, Khai N. Truong","1762768, 2281469, 1879216, 1752847","Many existing localization systems generate location predictions , but fail to report how accurate the predictions are. This paper explores the effect of revealing the error of location predictions to the end-user in a location finding field study. We report findings obtained under four different error visualization conditions and show significant benefit in revealing the error of location predictions to the user in location finding tasks. We report the observed influences of error on participants' strategies for location finding. Additionally, given the observed benefit of a dynamic estimate of error, we design practical algorithms for estimating the error of a location prediction. Analysis of the algorithms shows a median estimation inaccuracy of up to 50m from the predicted location's true error.",4,7.14285714286
UbiComp,8113e3136ab796e373b91453bdb8d6c9e7e3ca42,UbiComp,2009,Simultaneous localization and mapping for pedestrians using only foot-mounted inertial sensors,"Patrick Robertson, Michael Angermann, Bernhard Krach","1778721, 3115880, 2015821","In this paper we describe a new Bayesian estimation approach for simultaneous mapping and localization for pedestrians based on odometry with foot mounted inertial sensors. When somebody walks within a constrained area such as a building, then even noisy and drift-prone odometry measurements can give us information about features like turns, doors, and walls, which we can use to build a form of a map of the explored area, especially when these features are revisited over time. Our initial results for our novel scheme which we call ""FootSLAM"" are very surprising in that true SLAM with stable relative positioning accuracy of 1-2 meters for pedestrians is indeed possible based on inertial sensors alone without any prior known building indoor layout. Furthermore, the 2D maps obtained even for just 10 minutes of walking converge to a good approximation of the true layout forming the basis for future automated collaborative mapping of buildings.",53,83.8709677419
UbiComp,0d422c80557684ea8c03081d5a226ea05106f0cc,UbiComp,2012,Eye gesture recognition on portable devices,"Vytautas Vaitukaitis, Andreas Bulling","2514819, 3194727","Hand-held portable devices have received only little attention as a platform in the eye tracking community so far. This is mainly due to their -- until recently -- limited sensing capabilities and processing power. In this work-in-progress paper we present the first prototype eye gesture recognition system for portable devices that does not require any additional equipment. The system combines techniques from image processing, computer vision and pattern recognition to detect eye gestures in the video recorded using the built-in front-facing camera. In a five-participant user study we show that our prototype can recognise four different continuous eye gestures in near real-time with an average accuracy of 60% on an Android-based smartphone (17.6% false positives) and 67.3% on a laptop (5.9% false positives). This initial result is promising and underlines the potential of eye tracking and eye-based interaction on portable devices.",7,72.8110599078
UbiComp,5a68ab3967f605bb02f312f02772ff057340e025,UbiComp,2011,Smart home on smart phone,"Yu Zhong, Yue Suo, Wenchang Xu, Chun Yu, Xinwei Guo, Yuhang Zhao, Yuanchun Shi","1781339, 1978473, 1799174, 8700191, 2120862, 2582568, 1732440","Mobile phone with high accessibility and usability is regarded as the ideal interface for the users to monitor and control the approaching smart home environment. Moreover, networking technologies and protocols have been advanced enough to support a universal monitoring and controlling interface on smart phones. This paper presents HouseGenie, an interactive, direct manipulation application on mobile, which supports a range of basic home monitoring and controlling functionalities as a replacement of individual remotes of smart home appliances. HouseGenie also addresses several common requirements that may be behind the vision, such as scenario, short-delay alarm, area restriction and so on. We demonstrate that HouseGenie not only provides intuitive presentations and interactions for smart home management, but also improves user experience comparing to present solutions.",1,33.2
UbiComp,92e9f31c6bd4ba7eff3d02446d2d25a5be014205,UbiComp,2010,Bayesian recognition of motion related activities with inertial sensors,"Korbinian Frank, Maria Josefa Vera Nadales, Patrick Robertson, Tom Pfeifer","2646916, 2453903, 1778721, 1754467","This work presents the design and evaluation of an activity recognition system for seven important motion related activities. The only sensor used is an Inertial Measurement Unit (IMU) worn on the belt.
 For classification, we applied Bayesian techniques, based on relevant features of the IMU raw data which are calculated in real time. Based on a complete labelled data set, i.e. supervised by an observing human judge, a K2 learning algorithm by Cooper and Herskovits was used to construct the Bayesian Network (BN) of the features.
 Our comparison of dynamic and static inference algorithms, based on the evaluation of the labelled data sets recorded from 16 male and female subjects show that a Hidden Markov Model (HMM) based on a learnt BN provides the best results.",1,25.0
UbiComp,4ca709866f7b99b082dbc53e5feb8da6e682c56b,UbiComp,2011,Recognition of visual memory recall processes using eye movement analysis,"Andreas Bulling, Daniel Roggen","3194727, 1703539","Physical activity, location, as well as a person's psychophysiological and affective state are common dimensions for developing context-aware systems in ubiquitous computing. An important yet missing contextual dimension is the cognitive context that comprises all aspects related to mental information processing, such as perception, memory, knowledge, or learning. In this work we investigate the feasibility of recognising visual memory recall. We use a recognition methodology that combines minimum redundancy maximum relevance feature selection (mRMR) with a support vector machine (SVM) classifier. We validate the methodology in a dual user study with a total of fourteen participants looking at familiar and unfamiliar pictures from four picture categories: abstract, landscapes, faces, and buildings. Using person-independent training, we are able to discriminate between familiar and unfamiliar abstract pictures with a top recognition rate of 84.3% (89.3% recall, 21.0% false positive rate) over all participants. We show that eye movement analysis is a promising approach to infer the cognitive context of a person and discuss the key challenges for the real-world implementation of eye-based cognition-aware systems.",20,83.6
UbiComp,30036209d4007ce5b5a8f6de02533f156399e389,UbiComp,2008,It's in your eyes: towards context-awareness and mobile HCI using wearable EOG goggles,"Andreas Bulling, Daniel Roggen, Gerhard Tröster","3194727, 1703539, 1694431","In this work we describe the design, implementation and evaluation of a novel eye tracker for context-awareness and mobile HCI applications. In contrast to common systems using video cameras, this compact device relies on Electrooculography (EOG). It consists of goggles with dry electrodes integrated into the frame and a small pocket-worn component with a DSP for real-time EOG signal processing. The device is intended for wearable and standalone use: It can store data locally for long-term recordings or stream processed EOG signals to a remote device over Bluetooth. We describe how eye gestures can be efficiently recognised from EOG signals for HCI purposes. In an experiment conducted with 11 subjects playing a computer game we show that 8 eye gestures of varying complexity can be continuously recognised with equal performance to a state-of-the-art video-based system. Physical activity leads to artefacts in the EOG signal. We describe how these artefacts can be removed using an adaptive filtering scheme and characterise this approach on a 5-subject dataset. In addition to explicit eye movements for HCI, we discuss how the analysis of unconscious eye movements may eventually allow to deduce information on user activity and context not available with current sensing modalities.",17,41.6666666667
UbiComp,5987a2db8c1fc0343a1b90e6bd5e585bd16fd06e,UbiComp,2011,Distributed human activity data processing using HASC tool,"Nobuo Kawaguchi, Nobuhiro Ogawa, Yohei Iwasaki, Katsuhiko Kaji","1701521, 8676468, 1774168, 1728305","To accelerate and simplify human activity recognition research, we have been developing a data processing tool named ""HASC Tool."" As the activity corpus becomes huge, it is not simple to handle the large number of files because it takes a lot of time to process. In this paper, we propose a distributed data processing mechanism which is implemented in the HASC Tool. By using the system, we can simply scale the local system into distributed processing. We also show the preliminary experimental result.",2,44.0
UbiComp,ca7250131b6666b850048b9bac6cc12d3f601ddf,UbiComp,2007,How Smart Homes Learn: The Evolution of the Networked Home and Household,"Marshini Chetty, Ja-Young Sung, Rebecca E. Grinter","3127322, 3284686, 1707373","Despite a growing desire to create smart homes, we know little about how networked technologies interact with a house's infrastructure. In this paper, we begin to close this gap by presenting findings from a study that examined the relationship between home networking and the house itself—and the work that results for householders as a consequence of this interaction. We discuss four themes that emerged: an ambiguity in understanding the virtual boundaries created by wireless networks, the home network control paradox, a new home network access paradox, and the relationship between increased responsibilities and the possibilities of wireless networking.",38,57.1428571429
UbiComp,d9139a536abce3c07e26a14239f43aa5ef715123,UbiComp,2007,"""My Roomba Is Rambo"": Intimate Home Appliances","Ja-Young Sung, Lan Guo, Rebecca E. Grinter, Henrik I. Christensen","3284686, 1924833, 1707373, 1723059","Robots have entered our domestic lives, but yet, little is known about their impact on the home. This paper takes steps towards addressing this omission, by reporting results from an empirical study of iRobot's Roomba™, a vacuuming robot. Our findings suggest that, by developing intimacy to the robot, our participants were able to derive increased pleasure from cleaning, and expended effort to fit Roomba into their homes, and shared it with others. These findings lead us to propose four design implications that we argue could increase people's enthusiasm for smart home technologies.",67,78.5714285714
UbiComp,391e40c9fc316af427179c60e1360e82b67e7b01,UbiComp,2013,State of the art and perspectives on the fabrication of functional contact lenses,"Sajina Tinku, Andrea Adami, Leandro Lorenzelli","2437397, 7288077, 2452043","Functional multi-purpose contact lenses have recently attracted attention as suitable means to exploit the characteristics of eyes to diagnose diseases and for drug delivery. In this paper, we provide insights into the design and fabrication of specific prototype contact lenses suitable for wearers with dry eye conditions. The main objective is to integrate a combined system, which constitutes a biosensor for hydration monitoring and a saline solution delivery system, embedded on flexible polymer based substrates. We discuss the state of art and current research progress in smart contact lenses and provide initial hints of the proposed solution and identify specific challenges.",0,13.2653061224
UbiComp,1d5588707bb06c6d615f93978b81124226cf6f1d,UbiComp,2013,CrowdMeter: an emulation platform for performance evaluation of crowd-sensing applications,"Manoj R. Rege, Vlado Handziski, Adam Wolisz","2016624, 2200824, 1778337","In this paper we introduce CrowdMeter, an emulation platform for predicting performance of large-scale crowd-sensing applications. CrowdMeter architecture follows natural decomposition of the application under evaluation and provides features for emulation of mobile devices and access network links. It leverages virtualization and cloud-based infrastructure-as-service resources to offer necessary scaling. We instantiate CrowdMeter architecture using off-the-shelf components and public-cloud resources, and perform a preliminary evaluation of its emulation fidelity focused on the communication services. The results confirm that CrowdMeter can successfully capture important aspects of real-world performance of different wireless access links. They also illustrate the ease-of-use and the scalability of the platform in terms of number of emulated mobile devices.",2,45.1895043732
UbiComp,78eeb57cf680a1aa84c3ec411ae8bca359925196,UbiComp,2016,EDUM: classroom education measurements via large-scale WiFi networks,"Mengyu Zhou, Minghua Ma, Yangkun Zhang, Kaixin Sui, Dan Pei, Thomas Moscibroda","3412189, 3152770, 3326489, 2155086, 1784745, 1715172","Behavior in classroom-based courses is hard to measure at large-scale. In this paper, we propose the <b>EDUM</b> (EDUcation Measurement) system to help characterize educational behavior through data collected from WLANs (WiFi networks) on campuses. EDUM characterizes students' punctuality (attendances, late arrivals, and early departures) for lectures using longitudinal WLAN data, and further characterizes the attractiveness of lectures using mobile phone's interactive states at minute-scale granularity. EDUM is easy to deploy and extensible for new types of data. We deploy EDUM at Tsinghua University where ~700 volunteer students' data are measured during a 9-week period by ~2,800 APs and two popular mobile apps. Our results show that EDUM makes it possible to obtain large-scale observations on punctuality, distraction and study performance, and quantitatively confirm or disprove numerous assumptions about educational behavior.",0,39.5652173913
UbiComp,4ad51a9b03e0599113c979f3118b43555e3fd132,UbiComp,2012,weShop: using social data as context in the retail experience,"Brian M. Landry, Kelly L. Dempski","1726014, 1844087","Uncertainty about a product can act as a barrier to purchase. The more confident a customer is about a product, the more likely she is to purchase it. Online shopping websites provide an array of tools and information to support decision-making (e.g., product comparison, ratings, reviews, etc.). In contrast, few tools are available in physical stores to help customers navigate the decision process. We have developed a mobile application prototype to support the purchase decision process in the store. At the core of the experience is the use of social profile data as a form of context to provide a tailored experience aimed at reducing customer uncertainty.",0,14.5161290323
UbiComp,b4d725641e6f67d65b49c183d3b11e6a23f5d9a4,UbiComp,2015,Discovery of everyday human activities from long-term visual behaviour using topic models,"Julian Steil, Andreas Bulling","2920056, 3194727","Human visual behaviour has significant potential for activity recognition and computational behaviour analysis, but previous works focused on supervised methods and <i>recognition</i> of predefined activity classes based on short-term eye movement recordings. We propose a fully unsupervised method to <i>discover</i> users' everyday activities from their long-term visual behaviour. Our method combines a bag-of-words representation of visual behaviour that encodes saccades, fixations, and blinks with a latent Dirichlet allocation (LDA) topic model. We further propose different methods to encode saccades for their use in the topic model. We evaluate our method on a novel long-term gaze dataset that contains full-day recordings of natural visual behaviour of 10 participants (more than 80 hours in total). We also provide annotations for eight sample activity classes (outdoor, social interaction, focused work, travel, reading, computer work, watching media, eating) and periods with no specific activity. We show the ability of our method to discover these activities with performance competitive with that of previously published supervised methods.",7,82.7731092437
UbiComp,4b3afdbd2750708c14edd5b332a74e705285abc0,UbiComp,2012,Consent reconsidered; reframing consent for ubiquitous computing systems,Ewa Luger,2852476,"The developing complexity and decreasing visibility of pervasive computing systems, coupled with increasing value and sensitivity of personal data, mean that it is no longer sufficient to design systems that assume users capable of making informed decisions at a single moment. In particular, the unprecedented sensitivity of contextual data, and the potential harms associated with inferences made on the basis of that data, highlights the need to revisit our design principles in respect of consent. This thesis will use a mixed-methods approach to reframe 'consent' for ubiquitous computing systems, resulting in a series of design guidelines to inform future developments.",2,48.6175115207
UbiComp,6d51a4342e57b43d8430800cf7ad325372f05890,UbiComp,2011,Air finger: enabling multi-scale navigation by finger height above the surface,"Chun Yu, Xu Tan, Yue Shi, Yuanchun Shi","8700191, 1803075, 1786505, 1732440","We present Air Finger, a novel technique that enables controlling CD ratio by finger height above the touch sur-face for multi-scale navigation tasks. Extending previous research on virtual touch, Air Finger divides the space above surface into two layers and associates the high, medium and low CD ratios to the touch surface, the lower air and the higher air respectively. Users can fluidly switch between the three navigation scales by lifting and pressing the finger. Air Finger enables multi-scale navigation control using one hand",3,50.0
UbiComp,52c4d9451e25a1dd5cebc35de73b2384176d298c,UbiComp,2006,Instrumenting the City: Developing Methods for Observing and Understanding the Digital Cityscape,"Eamonn O'Neill, Vassilis Kostakos, Tim Kindberg, Ava Fatah gen. Schieck, Alan Penn, Danaë Emma Beckford Stanton Fraser, Tim Jones","1696153, 1781697, 2718255, 1692261, 1805290, 1788687, 2152317","We approach the design of ubiquitous computing systems in the urban environment as integral to urban design. To understand the city as a system encompassing physical and digital forms and their relationships with people's behaviours, we are developing, applying and refining methods of observing, recording , modelling and analysing the city, physically, digitally and socially. We draw on established methods used in the space syntax approach to urban design. Here we describe how we have combined scanning for discoverable Bluetooth devices with two such methods, gatecounts and static snapshots. We report our experiences in developing, field testing and refining these augmented methods. We present initial findings on the Bluetooth landscape in a city in terms of patterns of Bluetooth presence and Bluetooth naming practices.",116,82.7586206897
UbiComp,64f8797892710d46a52d8454f99ab74dd6d9e62e,UbiComp,2005,A Study of Bluetooth Propagation Using Accurate Indoor Location Mapping,"Anil Madhavapeddy, Alastair Tse","3235603, 1985051","The ubiquitous computing community has widely researched the use of 802.11 for the purpose of location inference. Meanwhile, Blue-tooth is increasingly widely deployed due to its low power consumption and cost. This paper describes a study of Bluetooth radio propagation using an accurate indoor location system to conduct fine-grained signal strength surveys. We discuss practical problems and requirements encountered setting up the infrastructure using the ultrasonic Active Bat indoor location system, and limitations of the commodity Bluetooth devices used. We conclude that Bluetooth is poorly suited to the purpose of fine-grained, low latency location inference due to specification and hardware limitations, and note that the movement speed of mobile devices is an important factor in calculating available bandwidth. We publish our data sets of signal strength samples for the community to freely use in future research.",37,61.9047619048
UbiComp,311defbaa5ccf75011b5b9829d3be4f280943c52,UbiComp,2013,Automatic correction of annotation boundaries in activity datasets by class separation maximization,"Reuben Kirkham, Aftab Khan, Sourav Bhattacharya, Nils Y. Hammerla, Sebastian Mellor, Daniel Roggen, Thomas Plötz","2752440, 7348530, 1979517, 3128867, 3033157, 1703539, 7606729","t is challenging to precisely identify the boundary of activities in order to annotate the activity datasets required to train activity recognition systems. This is the case for experts, as well as non-experts who may be recruited for crowd-sourcing paradigms to reduce the annotation effort or speed up the process by distributing the task over multiple annotators. We present a method to automatically adjust annotation boundaries, presuming a correct annotation label, but imprecise boundaries, otherwise known as ""label jitter"". The approach maximizes the Fukunaga Class-Separability, applied to time series. Evaluations on a standard benchmark dataset showed statistically significant improvements from the initial jittery annotations.",10,85.27696793
UbiComp,48359777b66b64c464fa69bc31ac132d2c586a25,UbiComp,2012,Detecting eye contact using wearable eye-tracking glasses,"Zhefan Ye, Yin Li, Alireza Fathi, Yi Han, Agata Rozga, Gregory D. Abowd, James M. Rehg","1843583, 1738814, 2466190, 1756372, 7622486, 1732524, 1692956","We describe a system for detecting moments of eye contact between an adult and a child, based on a single pair of gaze-tracking glasses which are worn by the adult. Our method utilizes commercial gaze tracking technology to determine the adult's point of gaze, and combines this with computer vision analysis of video of the child's face to determine their gaze direction. Eye contact is then detected as the event of simultaneous, mutual looking at faces by the dyad. We report encouraging findings from an initial implementation and evaluation of this approach.",23,91.2442396313
UbiComp,94483ffca7646f22fb9161d35f833ffbcaf133e5,UbiComp,2011,Mediated tabletop interaction in the biology lab: exploring the design space of the rabbit,"Juan David Hincapié-Ramos, Aurélien Tabard, Jakob E. Bardram","1797275, 2457286, 7475687","Interactive surfaces like diffuse illumination tabletops (DIT) identify and track objects using multiple techniques like shape and color recognition, fiducial markers, electronic components, and RFID tags. However, tracking becomes more complex when dealing with multiple small objects of similar form. We propose to use tangible mediators for integrating such objects to tabletops. This paper reports on our initial explorations of mediated tabletop interaction consisting of a mediator prototype and a design space definition. We built a mediator, the Rabbit, a device that translates thevalue of an RFID tag into a visual 2D code. The Rabbit rests on the interactive surface, holds the object, reads its passive RFID tag, and converts the read value into a 2D code that can be read by the DIT's built-in camera. When handling multiple objects, the Rabbit iterates through the generated 2D codes. Through a series of participatory activities with end users (molecular biologists), we collected initial feedback from participants and defined a design space for mediated tabletop interaction.",3,50.0
UbiComp,0e353b43aa5e740177392d299949c6d409c0cae1,UbiComp,2010,EVIDANCE: a mobile application for orchestrating multiple services ecologies,"Leonardo Giusti, Massimo Zancanaro","2866826, 1775912","In this paper, we introduce some preliminary considerations on the design of interactive system in a service based-economy. The discussion is supported by an early design exploration of a mobile application aimed to support people in orchestrating multiple services ecologies in their everyday life.",0,8.63636363636
UbiComp,76e04bfe0e10063c00370f32b4235279a49f53f0,UbiComp,2007,Addressing Mobile Phone Diversity in Ubicomp Experience Development,"Chris Greenhalgh, Steve Benford, Adam Drozd, Martin Flintham, Alastair Hampshire, Leif Oppermann, Keir Smith, Christoph von Tycowicz","1714469, 1738239, 2111372, 1795102, 3169127, 3246801, 2876189, 3165005","Mobile phones are a widely-available class of device with supporting communications infrastructure which can be appropriated and exploited to support ubicomp experiences. However mobile phones vary hugely in their capabilities. We explore how a single dimension of phone application type embodies the critical trade-off between capability and availability, i.e. between what can be done and the fraction of potential participants' phones that can do this. We describe four different mobile phone ubicomp experiences that illustrate different points along this continuum (SMS, WAP/Web, and J2ME, Python and native applications) and the common software platform/toolkit, EQUIP2, that has been co-developed to support them. From this we propose four development strategies for addressing mobile phone diversity: prioritise support for server development (including web integration), migrate functionality between server(s) and handset(s), support flexible communication options, and use a loosely coupled (data-driven and component-based) software approach.",5,10.7142857143
UbiComp,8e26fe4909b1ca4b34ba8c30997e509254d6a7b4,UbiComp,2010,The calendar as a sensor: analysis and improvement using data fusion with social networks and location,"Tom Lovett, Eamonn O'Neill, James Irwin, David Pollington","1756253, 1696153, 3033219, 2795974","The shared online calendar is the de facto standard for event organisation and management in the modern office environment. It is also a potentially valuable source of context, provided the calendar event data represent an accurate account of 'real-world' events. However, as we show through a field study, the calendar does not represent reality well as genuine events are hidden by a multitude of reminders and 'placeholders', i.e. events that appear in the calendar but do not occur. We show that the calendar's representation of real events can be significantly improved through data fusion with other sources of context, namely social network and location data. Finally, we discuss some of the issues raised during our field study, their significance and how performance could be farther improved.",25,85.0
UbiComp,eb18b6bc74eb6194dde9b19b09b4ad613aa594fa,UbiComp,2010,Social contraptions and embodied interaction,"Jared Donovan, Robb Mitchell","2650926, 2576527","In this paper we introduce the idea of ""social contraptions"", which are interactive physical devices employed as designerly explorations of social relations as mediated by physical space and artefacts. We present two independent but related design explorations that were situated in fine art and industrial research contexts. We argue that these contraptions open up for exploration some interaction issues related to the theme of 'Embodied Facilitation'. This is particularly in relation to awareness and coordination between interactants as mediated by the spatial and material configuration of the contraptions. These methods, as well as the insights gained from them can contribute to the development of the emerging field of embodied interaction",1,25.0
UbiComp,98e8bd12c64d2c36d9f3cfdef6eb5d0c0b209647,UbiComp,2015,Diri - the actuated helium balloon: a study of autonomous behaviour in interfaces,"Diana Nowacka, Nils Y. Hammerla, Chris Elsden, Thomas Plötz, David S. Kirk","2548821, 3128867, 3193214, 7606729, 1698434","Research on actuated interfaces has shown that people respond in certain socialized ways to interfaces that exhibit autonomous behaviours. We wished to explore the elements of design that drive people to regard an autonomous, interactive system as a social agent. To explore perceptions of autonomous behaviour in interfaces we created Diri - an autonomous helium balloon, used to document activity in spaces. We implemented two different technological sophistications of Diri, to compare the outcomes of our design decisions. We present our design process, technical details and evaluation workshops, concluding with implications for designing for autonomous behaviour in interfaces.",2,32.3529411765
UbiComp,aa0eb8dceb4d8666274356f4ba8d15f39060cb1e,UbiComp,2016,WiFinger: talk to your smart devices with finger-grained gesture,"Hong Li, Wei Yang, Jianxin Wang, Yang Xu, Liusheng Huang","4117903, 1742383, 8653176, 1714663, 1807672","In recent literatures, WiFi signals have been widely used to ""sense"" people's locations and activities. Researchers have exploited the characteristics of wireless signals to ""hear"" people's talk and ""see"" keystrokes by human users. Inspired by the excellent work of relevant scholars, we turn to explore the field of human-computer interaction using finger-grained gestures under WiFi environment. In this paper, we present Wi-Finger - the first solution using ubiquitous wireless signals to achieve number text input in WiFi devices. We implement a prototype of WiFinger on a commercial Wi-Fi infrastructure. Our scheme is based on the key intuition that while performing a certain gesture, the fingers of a user move in a unique formation and direction and thus generate a unique pattern in the time series of Channel State Information (CSI) values. WiFinger is deigned to recognize a set of finger-grained gestures, which are further used to realize continuous text input in off-the-shelf WiFi devices. As the results show, WiFinger achieves up to 90.4% average classification accuracy for recognizing 9 digits finger-grained gestures from American Sign Language (ASL), and its average accuracy for single individual number text input in desktop reaches 82.67% within 90 digits.",0,39.5652173913
UbiComp,1203015c12229c9af1302843c88c13e9359dad58,UbiComp,2008,Reflecting on the invisible: understanding end-user perceptions of ubiquitous computing,"Erika Shehan Poole, Christopher A. Le Dantec, James R. Eagan, W. Keith Edwards","8434700, 2302886, 2152856, 3023379","How can designers of ubiquitous computing technologies ensure that they understand the non-functional needs, values, and expectations of end-users? In this paper, we use a qualitative method from public policy to elicit reflective feedback from end-users about technologies that they may not yet have used nor fully comprehend. Our study uncovers information about end-user perceptions of RFID, including a range of ""folk theories"" held by the public about this technology, and their associations of it with certain social groups and values. We argue that these perceptions can limit technological adoption, and conclude with a discussion of challenges for the design and deployment of ubiquitous computing systems.",14,25.0
UbiComp,1e595aea5789bab1d2f8398286b09e0dcd317bd2,UbiComp,2009,Authenticating ubiquitous services: a study of wireless hotspot access,"Tim Kindberg, Chris Bevan, Eamonn O'Neill, James Mitchell, Jim Grimmett, Dawn Woodgate","2718255, 2784738, 1696153, 7388801, 1711308, 2624485",This paper concerns the problem of phishing attacks in ubiquitous computing environments. The embedding of ubiquitous services into our everyday environments may make fake services seem plausible but it also enables us to authenticate them with respect to those environments. We propose physical and virtual linkage as two types of authenticating evidence in ubiquitous environments and two protocols based on them. We describe an experiment to test hypotheses concerning user responses to physical and virtual linkage with respect to fake Wi-Fi hotspots. Based on our experience we derive an improved protocol for authenticating spontaneously accessed ubiquitous services.,4,3.22580645161
UbiComp,9a5c2eb0aa12cda4308c09e3cf3d00c9b407c7cf,UbiComp,2016,DESTPRE: a data-driven approach to destination prediction for taxi rides,"Mengwen Xu, Dong Wang, Jian Li","3380701, 1726751, 1701502","With the wide use of mobile devices, predicting the destination of moving vehicles has become an increasingly important problem for location based recommendation systems and destination-based advertising. Most existing approaches are based on various Markov chain models, in which the historical trajectories are used to train the model and the <i>top-k most probable</i> destinations are returned. We identify certain limitations of the previous approaches. Instead, we propose a new data-driven framework, called D<scp>est</scp>P<scp>re</scp>, which is not based on a probabilistic model, but directly operates on the trajectories and makes the prediction. We make use of only historic trajectories, without individual identity information. Our design of D<scp>est</scp>P<scp>re</scp>, although simple, is a result of several useful observations from the real trajectory data. D<scp>est</scp>P<scp>re</scp> involves an index based on Bucket PR Quadtree and Minwise hashing, for efficiently retrieving similar trajectories, and a clustering on destinations for predictions. By incorporating some additional ideas, we show that the prediction accuracy can be further improved. We have conducted extensive experiments on real Beijing Taxi dataset. The experimental results demonstrate the effectiveness of D<scp>est</scp>P<scp>re</scp>.",0,39.5652173913
UbiComp,7716a8983acbd44ce3c5edb952f083a9a605675d,UbiComp,2014,BatteryExtender: an adaptive user-guided tool for power management of mobile devices,"Grace Metri, Weisong Shi, Monica Brockmeyer, Abhishek Agrawal","1957485, 1730254, 1898322, 7389020","The battery life of mobile devices is one of their most important resources. Much of the literature focuses on accurately profiling the power consumption of device components or enabling application developers to develop energy-efficient applications through fine-grained power profiling. However, there is a lack of tools to enable users to extend battery life on demand. What can users do if they need their device to last for a specific duration in order to perform a specific task? To this extent, we developed BatteryExtender, a user-guided power management tool that enables the reconfiguration of the device's resources based on the workload requirement, similar to the principle of creating virtual machines in the cloud. It predicts the battery life savings based on the new configuration, in addition to predicting the impact of running applications on the battery life. Through our experimental analysis, BatteryExtender decreased the energy consumption between 10.03% and 20.21%, and in rare cases by up to 72.83%. The accuracy rate ranged between 92.37% and 99.72%.",4,45.2631578947
UbiComp,4e7fce3083f22815b93193ed05390c948ccdc09b,UbiComp,2013,Supporting disease insight through data analysis: refinements of the monarca self-assessment system,"Mads Frost, Afsaneh Doryab, Maria Faurholt-Jepsen, Lars Vedel Kessing, Jakob E. Bardram","2444963, 2781152, 8310916, 2915804, 7475687","There is a growing interest in personal health technologies that sample behavioral data from a patient and visualize this data back to the patient for increased health awareness. However, a core challenge for patients is often to understand the connection between specific behaviors and health, i.e. to go beyond health awareness to disease insight. This paper presents MONARCA 2.0, which records subjective and objective data from patients suffering from bipolar disorder, processes this, and informs both the patient and clinicians on the importance of the different data items according to the patient's mood. The goal is to provide patients with a increased insight into the parameters influencing the nature of their disease. The paper describes the user-centered design and the technical implementation of the system, as well as findings from an initial field deployment.",16,93.1486880466
UbiComp,4f185e20416ada5ce03f89ee0c98171e931e548b,UbiComp,2012,Automatic assessment of problem behavior in individuals with developmental disabilities,"Thomas Plötz, Nils Y. Hammerla, Agata Rozga, Andrea Reavis, Nathan A. Call, Gregory D. Abowd","7606729, 3128867, 7622486, 2608066, 3122954, 1732524","Severe behavior problems of children with developmental disabilities often require intervention by specialists. These specialists rely on direct observation of the behavior, usually in a controlled clinical environment. In this paper, we present a technique for using on-body accelerometers to assist in automated classification of problem behavior during such direct observation. Using simulated data of episodes of severe behavior acted out by trained specialists, we demonstrate how machine learning techniques can be used to segment relevant behavioral episodes from a continuous sensor stream and to classify them into distinct categories of severe behavior (aggression, disruption, and self-injury). We further validate our approach by demonstrating it produces no false positives when applied to a publicly accessible dataset of activities of daily living. Finally, we show promising classification results when our sensing and analysis system is applied to data from a real assessment session conducted with a child exhibiting problem behaviors.",24,91.7050691244
UbiComp,f7e2027b6a76c511abd30840e084864a1e9eeaf8,UbiComp,2004,The Error of Our Ways: The Experience of Self-Reported Position in a Location-Based Game,"Steve Benford, William Seager, Martin Flintham, Rob Anastasi, Duncan Rowland, Jan Humble, Danaë Emma Beckford Stanton Fraser, John Bowers, Nick Tandavanitj, Matt Adams, Ju Row-Farr, Amanda Oldroyd, Jon Sutton","1738239, 8515109, 1795102, 2672591, 3157789, 1944586, 1788687, 3231407, 2239999, 2539072, 3303461, 2936861, 3281133","The use of positioning systems is an important but problematic aspect of 'context aware' applications. Through focusing on location-based games, we introduce the approach of self-reported positioning in which players explicitly and implicitly reveal their positions by manipulating electronic maps. A study of a game that piloted this approach demonstrates that self-reported positioning can be a reliable low-tech alternative to automated systems such as GPS. We contrast the strategies used by humans to generate position updates – reporting at landmarks and junctions and ahead and behind themselves – with automated approaches, drawing out implications for how we think of positioning error and design positioning systems.",80,78.2608695652
UbiComp,aa2f2effbb5f0bf58f9b71be8f55eecde8521292,UbiComp,2016,Enabling on-body transmissions with commodity devices,"Mehrdad Hessar, Vikram Iyer, Shyamnath Gollakota","3454979, 3396875, 1805554","We show for the first time that commodity devices can be used to generate wireless data transmissions that are confined to the human body. Specifically, we show that commodity input devices such as fingerprint sensors and touchpads can be used to transmit information to only wireless receivers that are in contact with the body. We characterize the propagation of the resulting transmissions across the whole body and run experiments with ten subjects to demonstrate that our approach generalizes across different body types and postures. We also evaluate our communication system in the presence of interference from other wearable devices such as smartwatches and nearby metallic surfaces. Finally, by modulating the operations of these input devices, we demonstrate bit rates of up to 50 bits per second over the human body.",1,87.8260869565
